Name,location,distance(km),location_score,check_in_day,check_in_week,score,price
슈퍼 8 바이 윈덤 토런스 Lax 에어포트 에어리아 (Super 8 By Wyndham Torrance Lax Airport Area),"토런스, 로스앤젤레스 (CA) ",24.5,7,2023-09-01,금,6.9,173255
호텔 준 (Hotel June),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",12.3,7,2023-09-01,금,8.2,315259
라 퀸타 인 앤 스위트 바이 윈덤 애너하임 (La Quinta Inn & Suites by Wyndham Anaheim),"애너하임, 로스앤젤레스 (CA) ",40.6,7,2023-09-01,금,7.4,315259
The Metric - Los Angeles Downtown,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-01,금,9.2,309289
쉐라톤 세리토스 호텔 (Sheraton Cerritos Hotel),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",25.8,7,2023-09-01,금,8.6,241401
더 BLVD 호텔 앤 스파 (The BLVD Hotel & Spa),"유니버셜 시티, 로스앤젤레스 (CA) ",3.4,7,2023-09-01,금,7.7,299999
더 암브로스 호텔 (The Ambrose Hotel),"산타 모니카, 로스앤젤레스 (CA) ",9.4,7,2023-09-01,금,8.7,466831
스프링힐 스위트 애너하임 메인게이트 (SpringHill Suites Anaheim Maingate),"애너하임, 로스앤젤레스 (CA) ",38.4,7,2023-09-01,금,8.9,275924
콜로니 인 앤 스위트 (COLONY INN & SUITES),"부에나 파크, 로스앤젤레스 (CA) ",32.1,7,2023-09-01,금,7.3,110221
마유미 (Mayumi),"컬버 시티, 로스앤젤레스 (CA) ",7.9,7,2023-09-01,금,8.8,310966
하얏트 리젠시 롱 비치 (Hyatt Regency Long Beach),"롱비치, 로스앤젤레스 (CA) ",30.9,7,2023-09-01,금,8.7,240824
하이랜드 인 니어 패서디나 시빅 센터 (Hyland Inn near Pasadena Civic Center),"파사데나, 로스앤젤레스 (CA) ",16.7,7,2023-09-01,금,8.2,137610
햄프턴 인 앤 스위트 애너하임 가든 그로브 (Hampton Inn & Suites Anaheim Garden Grove),"애너하임, 로스앤젤레스 (CA) ",41.1,7,2023-09-01,금,8.8,210093
에어스 호텔 오렌지 (Ayres Hotel Orange),"애너하임, 로스앤젤레스 (CA) ",42.9,7,2023-09-01,금,9.2,218301
Glendale Hotel,"글렌데일, 로스앤젤레스 (CA) ",7.2,7,2023-09-01,금,8.4,240136
아이레스 호텔 애너하임 (Ayres Hotel Anaheim),"애너하임, 로스앤젤레스 (CA) ",42.8,7,2023-09-01,금,8.8,218301
타운플레이스 스위트 애너하임 메인게이트 니어 엔젤 스타디움 (TownePlace Suites Anaheim Maingate Near Angel Stadium),"애너하임, 로스앤젤레스 (CA) ",42.1,7,2023-09-01,금,8.6,193031
Sonesta Los Angeles Airport LAX,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.2,7,2023-09-02,토,7.9,435254
하얏트 리젠시 롱 비치 (Hyatt Regency Long Beach),"롱비치, 로스앤젤레스 (CA) ",30.9,7,2023-09-02,토,8.7,351643
The Biltmore Los Angeles,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.0,323409
힐튼 로스앤젤레스 에어포트 (Hilton Los Angeles Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.1,7,2023-09-02,토,7.8,323409
산타모니카 프로퍼 호텔 (Santa Monica Proper Hotel),"산타 모니카, 로스앤젤레스 (CA) ",11.0,7,2023-09-02,토,8.9,770257
Rotex Western Inn - Adults Only,"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,7.3,159266
로스엔젤레스 다운타운에 있는 숙소 (4성급) (4-star hotel in the Downtown Los Angeles neighborhood),"로스엔젤레스 다운타운, 로스앤젤레스 (CA)",,7,2023-09-02,토,8.0,368855
Libra Hotel - Adults Only,"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,7.9,44251
가든 스위트 호텔 (Garden Suite Hotel),"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,7.4,181942
더 라인 호텔 (The LINE Hotel),"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,7.9,320226
킴튼 에벌리 호텔 (Kimpton Everly Hotel),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.3,326296
프리핸드 로스앤젤레스 (Freehand Los Angeles),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.2,57979
킹스 인 애너하임 앳 더 파크 앤 컨벤션 센터 (Kings Inn Anaheim at The Park & Convention Center),"애너하임, 로스앤젤레스 (CA) ",40.4,7,2023-09-02,토,8.6,121771
USC 호텔 (USC Hotel),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",2.3,7,2023-09-02,토,8.6,121771
로우스 할리우드 호텔 (Loews Hollywood Hotel),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.5,340302
애너하임에 있는 숙소 (3.5성급) (3.5-star hotel in the Anaheim neighborhood),"애너하임, 로스앤젤레스 (CA)",,7,2023-09-02,토,8.0,327139
애너하임 호텔 (Anaheim Hotel),"애너하임, 로스앤젤레스 (CA) ",40.1,7,2023-09-02,토,8.4,234640
소피텔 로스 앤젤레스 앳 비벌리 힐스 호텔 (Sofitel Los Angeles at Beverly Hills Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.3,449885
"tommie Hollywood, part of Jdv by Hyatt","헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.2,317133
세임선 할리우드 (포멀리 워크 오프 페임 호스텔) (Samesun Hollywood (formerly Walk of Fame Hostel)),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.3,66299
수 카사 앳 베니스 비치 (Su Casa at Venice Beach),"베니스 비치, 로스앤젤레스 (CA) ",11.6,7,2023-09-02,토,8.8,293410
옥스퍼드 팰리스 호텔 (Oxford Palace Hotel),"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,7.4,292608
Four Points by Sheraton Los Angeles International Airport,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.0,7,2023-09-02,토,7.2,306725
InterContinental - Los Angeles Downtown,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.8,306725
citizenM Los Angeles Downtown,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.9,298819
미야코 하이브리드 호텔 (Miyako Hybrid Hotel),"토런스, 로스앤젤레스 (CA) ",22.7,7,2023-09-02,토,8.7,240163
Luskin Hotel,"웨스트우드, 로스앤젤레스 (CA) ",5.2,7,2023-09-02,토,9.4,340963
라마다 바이 윈덤 로스앤젤레스/윌셔 센터 (Ramada by Wyndham Los Angeles/Wilshire Center),"코리아타운, 로스앤젤레스 (CA) ",0.03,7,2023-09-02,토,7.2,216128
레닥 게이트웨이 호텔 인 토랜스 (Redac Gateway Hotel in Torrance),"토런스, 로스앤젤레스 (CA) ",22.0,7,2023-09-02,토,8.1,180086
에이스 호텔 다운타운 로스앤젤레스 (Ace Hotel Downtown Los Angeles),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.1,386940
Orange Drive Hostel - Adults Only,"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.7,49089
미야코 호텔 로스앤젤레스 (Miyako Hotel Los Angeles),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.7,279567
H 바이 H 호스피탈리티 (H by H Hospitality),"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.0,192064
하워드 존슨 바이 윈덤 부에나 파크 (Howard Johnson by Wyndham Buena Park),"부에나 파크, 로스앤젤레스 (CA) ",29.7,7,2023-09-02,토,7.8,192064
더블트리 바이 힐튼 로스엔젤레스 다운타운 호텔 (Doubletree by Hilton Los Angeles Downtown Hotel),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,7.6,353111
E 센트럴 호텔 다운타운 로스앤젤레스 (E Central Hotel Downtown Los Angeles),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.6,312982
비벌리 힐스 플라자 호텔 앤 스파 (Beverly Hills Plaza Hotel and Spa),"비벌리 힐스, 로스앤젤레스 (CA) ",3.3,7,2023-09-02,토,8.3,386837
뉴 서울 호텔 (New Seoul Hotel),"코리아타운, 로스앤젤레스 (CA) ",0.04,7,2023-09-02,토,8.5,236525
하얏트 리젠시 로스앤젤레스 인터내셔널 에어포트 (Hyatt Regency Los Angeles International Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.3,7,2023-09-02,토,8.3,583637
쉐라톤 게이트웨이 로스앤젤레스 호텔 (Sheraton Gateway Los Angeles Hotel),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.2,7,2023-09-02,토,8.0,409394
힐튼 로스앤젤레스/유니버설 시티 (Hilton Los Angeles/Universal City),"유니버셜 시티, 로스앤젤레스 (CA) ",2.9,7,2023-09-02,토,8.3,571458
베스트웨스턴 플러스 선셋 플라자 호텔 (Best Western Plus Sunset Plaza Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.2,499217
Anaheim Majestic Garden Hotel,"애너하임, 로스앤젤레스 (CA) ",38.7,7,2023-09-02,토,8.4,186558
홀리데이 인 로스앤젤레스 - LAX 에어포트 (Holiday Inn Los Angeles - LAX Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.0,7,2023-09-02,토,7.6,346253
호텔 노르망디 로스앤젤레스 (Hotel Normandie Los Angeles),"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.1,250554
더 웨스틴 로스앤젤레스 공항 (The Westin Los Angeles Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.1,7,2023-09-02,토,8.0,500513
Hotel Indigo Los Angeles Downtown,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.4,437688
Hotel Koxie,"코리아타운, 로스앤젤레스 (CA) ",0.3,7,2023-09-02,토,7.3,167349
더 할리우드 루즈벨트 (The Hollywood Roosevelt),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.6,380711
가와다 (Kawada Hotel),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.4,7,2023-09-02,토,7.5,216394
쉐라톤 그랜드 로스앤젤레스 (Sheraton Grand Los Angeles),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.4,409394
쉘터 호텔 (Shelter Hotel),"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.2,216744
힐튼 아나헤임 (Hilton Anaheim Hotel),"애너하임, 로스앤젤레스 (CA) ",40.3,7,2023-09-02,토,8.0,283338
더 웨스틴 보나벤처 호텔 앤 스위트 (The Westin Bonaventure Hotel and Suites),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.4,363835
Redondo Beach Inn - Adults Only,"토런스, 로스앤젤레스 (CA) ",17.0,7,2023-09-02,토,7.4,363835
더블트리 바이 힐튼 랙스 엘 세군도 (Doubletree By Hilton Lax El Segundo),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",16.1,7,2023-09-02,토,7.4,400274
라마다 플라자 바이 윈덤 웨스트 할리우드 호텔 앤 스위트 (Ramada Plaza by Wyndham West Hollywood Hotel & Suites),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,7.2,349029
Solara Inn and Suites,"애너하임, 로스앤젤레스 (CA) ",39.0,7,2023-09-02,토,7.4,139929
패서디나 호텔 앤 풀 (Pasadena Hotel & Pool),"파사데나, 로스앤젤레스 (CA) ",14.2,7,2023-09-02,토,8.6,213395
라마다 바이 윈덤 로스앤젤레스/다운타운 웨스트 (Ramada by Wyndham Los Angeles/Downtown West),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,6.9,222546
로스앤젤레스 에어포트 메리어트 (Los Angeles Airport Marriott),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.2,7,2023-09-02,토,8.1,555698
더 가드프리 호텔 할리우드 (The Godfrey Hotel Hollywood),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.2,315773
할리우드 셀레브리티 호텔 (Hollywood Celebrity Hotel),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.8,252349
8th and Ardmore,"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.2,33840
하워드 존슨 바이 윈덤 애너하임 호텔 앤 워터 플레이그라운드 (Howard Johnson by Wyndham Anaheim Hotel & Water Playground),"애너하임, 로스앤젤레스 (CA) ",39.7,7,2023-09-02,토,8.8,33840
라 퀸타 인 앤 스위트 바이 윈덤 LAX (La Quinta Inn & Suites by Wyndham LAX),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.0,7,2023-09-02,토,7.6,315768
힐튼 산타 모니카 호텔 앤 스위트 (Hilton Santa Monica Hotel & Suites),"산타 모니카, 로스앤젤레스 (CA) ",11.1,7,2023-09-02,토,8.1,611513
소네스타 실렉트 로스앤젤레스 LAX 엘 세군도 (Sonesta Select Los Angeles LAX El Segundo),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",15.8,7,2023-09-02,토,7.9,277426
Sheraton Park Hotel at the Anaheim Resort,"애너하임, 로스앤젤레스 (CA) ",40.4,7,2023-09-02,토,8.3,252952
Samesun Venice Beach,"베니스 비치, 로스앤젤레스 (CA) ",11.7,7,2023-09-02,토,8.2,60016
굿 나이트 인 부에나 파크 (Good Nite Inn Buena Park ),"부에나 파크, 로스앤젤레스 (CA) ",29.7,7,2023-09-02,토,8.0,162988
할리우드 호텔 - 더 호텔 오브 할리우드 니어 유니버설 스튜디오 (Hollywood Hotel - The Hotel of Hollywood Near Universal Studios),"헐리우드, 로스앤젤레스 (CA) ",0.2,7,2023-09-02,토,7.3,224769
할리우드 시티 인 (Hollywood City Inn),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,7.8,178307
더 암브로스 호텔 (The Ambrose Hotel),"산타 모니카, 로스앤젤레스 (CA) ",9.4,7,2023-09-02,토,8.7,445494
아벤투라 호텔 (Aventura Hotel),"코리아타운, 로스앤젤레스 (CA) ",0.06,7,2023-09-02,토,8.5,445494
HI 로스앤젤레스 - 산타 모니카 호스텔 (HI Los Angeles - Santa Monica Hostel),"산타 모니카, 로스앤젤레스 (CA) ",11.4,7,2023-09-02,토,8.8,98819
Rumi hostel - Adults Only,"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.2,43193
Omni Los Angeles at California Plaza,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.6,437757
"호텔 룰루 BW 프리미어 컬렉션 (Hotel Lulu, BW Premier Collection)","애너하임, 로스앤젤레스 (CA) ",40.4,7,2023-09-02,토,8.5,233445
클라리온 호텔 애너하임 리조트 (Clarion Hotel Anaheim Resort),"애너하임, 로스앤젤레스 (CA) ",40.5,7,2023-09-02,토,7.5,195268
O Hotel by LuxUrban,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.0,292228
시티 센터 호텔 로스엔젤레스 (City Center Hotel Los Angeles),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,5.9,124448
데이즈 인 바이 윈덤 로스앤젤레스 LAX/ 레돈도&맨해튼비치 (Days Inn by Wyndham Los Angeles LAX/ Redondo&ManhattanBeach),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",18.2,7,2023-09-02,토,8.0,184793
더 갈랜드 (The Garland),"유니버셜 시티, 로스앤젤레스 (CA) ",4.2,7,2023-09-02,토,9.0,368583
윌셔 크레스트 호텔 (Wilshire Crest Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.2,368583
게이트웨이 호텔 산타 모니카 (Gateway Hotel Santa Monica),"산타 모니카, 로스앤젤레스 (CA) ",9.4,7,2023-09-02,토,8.3,413709
더 BLVD 호텔 앤 스파 (The BLVD Hotel & Spa),"유니버셜 시티, 로스앤젤레스 (CA) ",3.4,7,2023-09-02,토,7.7,285524
호텔 델 플로레스 (Hotel del Flores),"비벌리 힐스, 로스앤젤레스 (CA) ",0.9,7,2023-09-02,토,6.1,151630
라마다 바이 윈덤 애너하임 컨벤션 센터 (Ramada by Wyndham Anaheim Convention Center),"애너하임, 로스앤젤레스 (CA) ",40.9,7,2023-09-02,토,7.7,290041
마마 쉘터 로스앤젤레스 (Mama Shelter Los Angeles),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,9.0,264515
하얏트 리젠시 오렌지 카운티 (Hyatt Regency Orange County),"애너하임, 로스앤젤레스 (CA) ",41.4,7,2023-09-02,토,8.6,276052
호돈 플라자 인 LAX (Hawthorne Plaza Inn Near LAX),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",14.8,7,2023-09-02,토,7.9,122740
더 딕시 할리우드 호텔 (The Dixie Hollywood Hotel),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,7.6,236096
슈퍼 8 바이 윈덤 애너하임 - 디즈니랜드 드라이브 (Super 8 By Wyndham Anaheim - Disneyland Drive),"애너하임, 로스앤젤레스 (CA) ",38.6,7,2023-09-02,토,7.6,173931
"The Langham Huntington, Pasadena","파사데나, 로스앤젤레스 (CA) ",12.6,7,2023-09-02,토,8.9,698152
메종 140 (Maison 140),"비벌리 힐스, 로스앤젤레스 (CA) ",1.9,7,2023-09-02,토,7.2,250004
윈덤 애너하임 (Wyndham Anaheim),"애너하임, 로스앤젤레스 (CA) ",40.4,7,2023-09-02,토,8.9,306091
쇼트 스토리 호텔 (Short Stories Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.6,361495
트래블로지 인 앤 스위트 바이 윈덤 애너하임 온 디즈니랜드 드라이브 (Travelodge Inn & Suites by Wyndham Anaheim on Disneyland Dr),"애너하임, 로스앤젤레스 (CA) ",38.6,7,2023-09-02,토,8.2,191222
Anaheim Marriott Suites,"애너하임, 로스앤젤레스 (CA) ",41.5,7,2023-09-02,토,8.1,195072
모텔 6 로스앤젤레스 LAX (Motel 6 Los Angeles LAX),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.0,7,2023-09-02,토,7.3,224736
엘란 호텔 (Elan Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.7,348049
나이트 인 앳 유니버설 시티 (Nite Inn at Universal City),"유니버셜 시티, 로스앤젤레스 (CA) ",3.2,7,2023-09-02,토,8.1,286663
더 퍼시픽 인 (The Pacific Inn),"롱비치, 로스앤젤레스 (CA) ",35.4,7,2023-09-02,토,9.1,286663
Wingate by Wyndham Los Angeles International Airport,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.3,7,2023-09-02,토,6.4,293122
비벌리 로렐 모터 호텔 (Beverly Laurel Motor Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.2,287135
Travelodge by Wyndham LAX,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",15.3,7,2023-09-02,토,7.4,275989
베스트웨스턴 플러스 LA 미드-타운 호텔 (Best Western Plus LA Mid-Town Hotel),"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,7.9,255390
Alsace LA,"웨스트 할리우드, 로스앤젤레스 (CA) ",3.3,7,2023-09-02,토,8.7,379133
Disneyland Hotel,"애너하임, 로스앤젤레스 (CA) ",39.2,7,2023-09-02,토,8.6,799999
르네상스 로스앤젤레스 에어포트 호텔 (Renaissance Los Angeles Airport Hotel),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",12.9,7,2023-09-02,토,8.1,460729
할리우드 인 스위트 호텔 (Hollywood Inn Suites Hotel),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.6,7,2023-09-02,토,7.9,207906
비포시텔 애너하임 (Bposhtels Anaheim),"애너하임, 로스앤젤레스 (CA) ",41.2,7,2023-09-02,토,7.9,39999
알암브라 호텔 (Alhambra Hotel),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",9.3,7,2023-09-02,토,8.4,39999
호텔 페르 라 (Hotel Per La),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.8,419892
데이즈 인 바이 윈덤 부에나 파크 (Days Inn by Wyndham Buena Park),"부에나 파크, 로스앤젤레스 (CA) ",30.6,7,2023-09-02,토,7.0,170289
쉐라톤 유니버셜 호텔 (Sheraton Universal Hotel),"유니버셜 시티, 로스앤젤레스 (CA) ",2.9,7,2023-09-02,토,8.3,422228
Conrad Los Angeles,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,9.0,467980
오션 파크 호텔 (Ocean Park Hotel),"산타 모니카, 로스앤젤레스 (CA) ",,7,2023-09-02,토,7.6,179122
더 혹스턴 다운타운 LA (The Hoxton Downtown LA),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-02,토,8.6,358303
더 호텔 할리우드 (The Hotel Hollywood),"헐리우드, 로스앤젤레스 (CA) ",,7,2023-09-02,토,7.8,184081
"Hotel Fera Anaheim, a DoubleTree by Hilton","애너하임, 로스앤젤레스 (CA) ",43.0,7,2023-09-02,토,7.8,236327
미카도 호텔 (Mikado Hotel),"버뱅크, 로스앤젤레스 (CA) ",7.3,7,2023-09-02,토,7.8,160836
코트야드 롱 비치 에어포트 (Courtyard Long Beach Airport),"롱비치, 로스앤젤레스 (CA) ",25.5,7,2023-09-02,토,8.6,160836
페어필드 인 앤 스위트 로스앤젤레스 LAX/엘 세군도 (Fairfield Inn & Suites Los Angeles LAX/El Segundo),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",15.9,7,2023-09-02,토,8.1,306725
